IDDESA,R101,R102,R103,R104,NAMA_PROV,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,R106B,R107A,R107B,R107C,R301,R302,R305A,R305B,R305C,R306A,R306B,R306C,R306D,R307A,R307B_LAT,R307B_LAT2,R307B_LONG,R307B2,R308A,R308B1A,R308B1B,R308B1C,R308B1D,R308B1E,R308B2,R308B3,R309A,R309B,R309C,R309D,R309E,R310,R402A,R402B1,R402B2,R402C,R402D1,R402D2A,R402D2B,R402E1,R402E2A,R402E2B,R403A,R403B1,R403B2,R403C1,R403C2,R501A1,R501A2,R501B,R501C,R502A,R502B,R502C,R503A1,R503A2,R503A3,R503A4,R503A5,R503A6,R503A7,R503A8,R503A9,R503A10,R503A11,R503B,R503C,R504A1A,R504A1B,R504A2,R504A3,R504A4,R504A5,R504B,R504C,R504D,R504E,R504F1,R504F2,R505,R506A,R506B,R507,R508A,R508B,R509A,R509B,R509C1,R509C2,R509C3,R510AK2,R510AK3,R510AK4,R510AK5,R510B1K2,R510B1K3,R510B1K4,R510B1K5,R510B2K2,R510B2K3,R510B2K4,R510B2K5,R510B3K2,R510B3K3,R510B3K4,R510B3K5,R510B4K2,R510B4K3,R510B4K4,R510B4K5,R510B5K2,R510B5K3,R510B5K4,R510B5K5,R510B6K2,R510B6K3,R510B6K4,R510B6K5,R510B7K2,R510B7K3,R510B7K4,R510B8K2,R510B8K3,R510B8K4,R510B8K5,R510B9K2,R510B9K4,R510B9K5,R510B10K2,R510B10K4,R510B10K5,R511A,R511B1,R511B2,R511B3,R511C1,R511C2A,R511C2B,R511C2C,R511C3,R512A,R512B,R513A,R513B1,R513B2,R513B3,R514A_K2,R514A_K3,R514A_K4,R514B_K2,R514B_K3,R514B_K4,R514C_K2,R514C_K3,R514C_K4,R515A,R515B,R515C,R516,R517,R518,R601AK2,R601AK3,R601AK4,R601AK5,R601AK6,R601AK7,R601AK8,R601BK2,R601BK3,R601BK4,R601BK5,R601BK6,R601BK7,R601BK8,R601CK2,R601CK3,R601CK4,R601CK5,R601CK6,R601CK7,R601CK8,R601DK2,R601DK3,R601DK4,R601DK5,R601DK6,R601DK7,R601DK8,R601EK2,R601EK3,R601EK4,R601EK5,R601EK6,R601EK7,R601EK8,R601FK2,R601FK3,R601FK4,R601FK5,R601FK6,R601FK7,R601FK8,R601GK2,R601GK3,R601GK4,R601GK5,R601GK6,R601GK7,R601GK8,R601HK2,R601HK3,R601HK4,R601HK5,R601HK6,R601HK7,R601HK8,R601IK2,R601IK3,R601IK4,R601IK5,R601IK6,R601IK7,R601IK8,R601JK2,R601JK3,R601JK4,R601JK5,R601JK6,R601JK7,R601JK8,R601KK2,R601KK3,R601KK4,R601KK5,R601KK6,R601KK7,R601KK8,R602,R603,R101_p2,R102_p2,R103_p2,R104_p2,NAMA_PROV_p2,NAMA_KAB_p2,NAMA_KEC_p2,NAMA_DESA_p2,R604A,R604B,R604C,R604D,R604E,R605A,R605B,R605C,R605D,R605E,R6061,R6062,R6063,R701AK2,R701AK3,R701AK4,R701AK5,R701BK2,R701BK3,R701BK4,R701BK5,R701CK2,R701CK3,R701CK4,R701CK5,R701DK2,R701DK3,R701DK4,R701DK5,R701EK2,R701EK3,R701EK4,R701EK5,R701FK2,R701FK3,R701FK4,R701FK5,R701GK2,R701GK3,R701GK4,R701GK5,R701HK2,R701HK3,R701HK4,R701HK5,R701IK2,R701IK3,R701IK4,R701IK5,R701JK2,R701JK3,R701JK4,R701JK5,R701KK2,R701KK3,R701KK4,R701KK5,R701LK2,R701LK3,R701MK2,R701MK3,R701NK2,R701NK3,R701OK2,R701OK3,R701PK3,R701QK3,R702A,R702B,R702C,R703AK2,R703AK3,R703BK2,R703BK3,R703CK2,R703CK3,R703DK2,R703DK3,R703EK2,R703EK3,R703FK2,R703FK3,R703GK2,R703GK3,R704AK2,R704AK3,R704AK4,R704BK2,R704BK3,R704BK4,R704CK2,R704CK3,R704CK4,R704DK2,R704DK3,R704DK4,R704EK2,R704EK3,R704EK4,R704FK2,R704FK3,R704FK4,R704GK2,R704GK3,R704GK4,R704HK2,R704HK3,R704HK4,R704IK2,R704IK3,R704IK4,R704JK2,R704JK3,R704JK4,R704KK2,R704KK3,R704KK4,R704LK2,R704LK3,R704LK4,R704MK2,R704MK3,R704MK4,R705A,R705B,R705C,R705D,R705E,R706A1,R706A2,R706B,R706C,R706D,R707,R708,R709,R710,R711AK2,R711AK3,R711AK4,R711BK2,R711BK3,R711BK4,R711CK2,R711CK3,R711CK4,R711DK2,R711DK3,R711DK4,R711EK2,R711EK3,R711EK4,R711FK2,R711FK3,R711FK4,R711GK2,R711GK3,R711GK4,R711HK2,R711HK3,R711HK4,R711IK2,R711IK3,R711IK4,R711JK2,R711JK3,R711JK4,R80101,R80102,R80103,R80104,R80105,R80106,R80107,R802,R803A,R803B,R803C,R803D,R803E,R803F,R803G,R803H,R803I,R803J,R804A1,R804A2A,R804A2B,R804A2C,R804B1,R804B2,R805A,R805B,R805C,R805D,R805E,R805F,R805G,R805H,R805I,R806,R807A,R807B1,R807B2,R808A,R808B,R809A,R809B,R809C,R809D,R809E,R809F,R901AK2,R901AK3,R901BK2,R901BK3,R901CK2,R901CK3,R901DK2,R901DK3,R901EK2,R901EK3,R901FK2,R901FK3,R901GK2,R901GK3,R901HK2,R901HK3,R901IK2,R901IK3,R901JK2,R901JK3,R901KK2,R901KK3,R901LK2,R901LK3,R902A,R902B,R101_p3,R102_p3,R103_p3,R104_p3,NAMA_PROV_p3,NAMA_KAB_p3,NAMA_KEC_p3,NAMA_DESA_p3,R1001A,R1001B1,R1001B2,R1001C1,R1001C2,R1001C3,R1002AK2,R1002AK3,R1002AK4,R1002AK5,R1002AK6A,R1002AK6B,R1002AK7,R1002BK2,R1002BK3,R1002BK4,R1002BK5,R1002BK6A,R1002BK6B,R1002BK7,R1002CK2,R1002CK3,R1002CK4,R1002CK5,R1002CK6A,R1002CK6B,R1002CK7,R1002DK2,R1002DK3,R1002DK4,R1002DK5,R1002DK6A,R1002DK6B,R1002DK7,R1003A,R1003B,R1004,R1005A,R1005B,R1005C,R1005D,R1006A,R1006B,R1007A,R1007B,R1007C,R1008AK2,R1008AK3,R1008BK2,R1008BK3,R1008CK2,R1008CK3,R1008DK2,R1008DK3,R1008EK2,R1008FK2,R1008GK2,R1201A1,R1201A2,R1201A3,R1201A4,R1201A5,R1201A6,R1201A7,R1201A8,R1201A9,R1201A10,R1201A11,R1201A12,R1201A13,R1201A14,R1201A15,R1201A16,R1202A1,R1202A2,R1202B,R1202C,R1203A,R1203B1,R1203B2,R1203C,R1204A,R1204B,R1205A1,R1205A2,R1205A3,R1205B,R1206A1,R1206A2,R1206A3,R1206A4,R1206B1,R1206B2,R1206B3,R1207A,R1207B,R1207C,R1207D,R1208AK2,R1208AK3,R1208AK4,R1208BK2,R1208BK3,R1208BK4,R1208CK2,R1208CK3,R1208CK4,R1208DK2,R1208DK3,R1208DK4,R1208EK2,R1208EK3,R1208EK4,R1208FK2,R1208FK3,R1208FK4,R1208GK2,R1208GK3,R1208GK4,R1208HK2,R1208HK3,R1208HK4,R1208IK2,R1208IK3,R1208IK4,R1209AK2,R1209AK3,R1209AK4,R1209BK2,R1209BK3,R1209BK4,R1209CK2,R1209CK3,R1209CK4,R1209DK2,R1209DK3,R1209DK4,R1209EK2,R1209EK3,R1209EK4,R1209FK2,R1209FK3,R1209FK4,R1209GK2,R1209GK3,R1209GK4,R1209HK2,R1209HK3,R1209HK4,R1209IK2,R1209IK3,R1209IK4,R1209JK2,R1209JK3,R1209JK4,R1301A,R1301B1K2,R1301B1K3,R1301B1K4,R1301B1K5,R1301B2K2,R1301B2K3,R1301B2K4,R1301B2K5,R1301B3K2,R1301B3K3,R1301B3K4,R1301B3K5,R1301B4K2,R1301B4K3,R1301B4K4,R1301B4K5,R1301B5K2,R1301B5K3,R1301B5K4,R1301B5K5,R1301B6K2,R1301B6K3,R1301B6K4,R1301B6K5,R1301B7K2,R1301B7K3,R1301B7K4,R1301B7K5,R1302A,R1302B,R1303A1K3,R1303A1K4,R1303A2K3,R1303A2K4,R1303A3K3,R1303A3K4,R1303A4K3,R1303A4K4,R1303A5K3,R1303A5K4,R1303A6K3,R1303A6K4,R1303A7K3,R1303A7K4,R1303A8K3,R1303A8K4,R1303A9K3,R1303A9K4,R1303A10K3,R1303A10K4,R1303A11K3,R1303A11K4,R1303B,R1304A,R1304B,R1304C,R1304D,R1304E,R1305,R1306A,R1306B1,R1306B2,R1306C1,R1306C2,R1307AK2,R1307AK3,R1307BK2,R1307BK3,R1308A,R1308B,R1309,R1401A,R1401B_BLN,R1401B_THN,R1401C,R1402,R1403A,R1403B,R1403C,R1403D,R1403E,R1403F,R1403G,R1403H,R1403I,R101_p4,R102_p4,R103_p4,R104_p4,NAMA_PROV_p4,NAMA_KAB_p4,NAMA_KEC_p4,NAMA_DESA_p4,R1404A1,R1404A2_T1,R1404A2_T2,R1404B,R1404C,R1404D,R1405A,R1405B,R1406,R1407A,R1407B,R1501A_K2,R1501A_K3,R1501A_K4,R1501A_K5,R1501B_K2,R1501B_K3,R1501B_K4,R1501B_K5,R1501C_K2,R1501C_K3,R1501C_K5,R1502_1,R1502_1A,R1502_1B,R1502_1C,R1502_1D,R1502_2,R1502_3,R1502_4,R1502_5,R1502_6,R1502_7,R1502_8,R1502_9,R1502_10,R1502_11,R1503A,R1503B,R1503C,R1504A,R1504B,R1504C,R1601A_K2,R1601A_K3,R1601A_K4,R1601A_K5,R1601A_K6,R1601B_K2,R1601B_K3,R1601B_K4,R1601B_K5,R1601B_K6,R1602A,R1602B,R1602C,R1602D,R1603A,R1603B,R1603C,R1604A,R1604B,R1604C,R1604D,R101_infra,R102_infra,R103_infra,R104_infra,NAMA_PROV_infra,NAMA_KAB_infra,NAMA_KEC_infra,NAMA_DESA_infra,JENIS,NAMA
3579010001,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3579012006,1,1,1,1,1,2,1,1,1,1,1,1,1,-7.8944133,2,112.5336061,955,2,0,0,0,0,0,0,0,2,1,BC,2,1,2,1,1,4,2,1,0,1,2,0,0,9,0,0,0,0,3384,0,0,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,1,1,2,2,2,2,2,1,1,1,1,1,ABCD,2,1,1,2,7,1,2,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,1,1,1,2,2,2,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,1,2,0,D,1,0,D,2,0,0,,0,0,,2,0,0,,0,0,,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,20,0.0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3,1,1,1,2,2,2,2,1,2,3,3,0,5,0.0,0,0,4,0.0,0,0,1,0.0,0,3,1,0.0,0,0,0,2.0,1,0,1,0.0,0,0,0,5.0,1,0,0,1.8,1,0,1,0.0,0,0,1,0.0,0,0,0,2.7,1,0,0,0,0,0,0,0,2,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,1,0,15.0,2,0,9.0,2,0,2.5,1,0,3.4,1,0,5.5,1,0,3.0,1,0,11.0,2,3,0.0,0,0,10.0,2,0,12.0,2,1,0.0,0,2,0.0,0,7,7,0,0,8,0,0,1,3,5,1,0,0,20,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,1,1,1,1,1,1,1,6,58,1,0,0,0,0,0,0,0,1,840,1088,269,1,2002,2,0,1,0,2,2,2,0,0,0,1,2,1,1,1,13,13,5,4,2,5,1,1,1,1,1,1,4,2,4,2,4,2,1,1,1,2,4,1,1,1,1,1,4,2,2,1.5,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,1,1,1,1,2,ABC,AB,A,2,0,5,10,ABC,AB,A,4,0,15,13,ABC,AB,A,2,0,10,10,AB,AB,B,17,1,0,40,27,1,1,6,6,1,1,1,1,1,2,4,1,2,1,2,1,2,1,1,1,1,1,0,5,0,2,26,0,2,17,10,0,0,8,0,0,5,0,0,,1,0,1,Kue olahan Labu,"Batik, Sandal hotel yg di daur ulang",3,2,1,0,0,0,1.6,3,0,1,0,2,2,1,1,2,1,1,0,8.1,2,2,0.0,0,5,0.0,0,0,4.0,1,0,17.0,2,0,4.3,1,5,0.0,0,4,0.0,0,8,0.0,0,1,0.0,0,0,2.0,1,0,5.2,1,0,4.8,1,4,0.0,0,5,0.0,0,108,0.0,0,1,0.0,0,99,0.0,0,78,0.0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,2,2,0,1,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,2,1,1,76,2,0,0,2,1,0,0,0,0,2,2,2,1,6,2023,1,1,9,1,2,2,1,2,1,1,1,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,2020,2026.0,1,5,3,2,1,1,1,1,1,39,300000,10,1,39,300000,10,1,20,5,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,59,1,5,2008,1,54,1,5,2019,4,3,53,82,1,1,10,2,0,0,0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,r1209ek2,MINIMARKET SUMBER REJEKI
3579010001,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3579012006,1,1,1,1,1,2,1,1,1,1,1,1,1,-7.8944133,2,112.5336061,955,2,0,0,0,0,0,0,0,2,1,BC,2,1,2,1,1,4,2,1,0,1,2,0,0,9,0,0,0,0,3384,0,0,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,1,1,2,2,2,2,2,1,1,1,1,1,ABCD,2,1,1,2,7,1,2,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,1,1,1,2,2,2,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,1,2,0,D,1,0,D,2,0,0,,0,0,,2,0,0,,0,0,,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,20,0.0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3,1,1,1,2,2,2,2,1,2,3,3,0,5,0.0,0,0,4,0.0,0,0,1,0.0,0,3,1,0.0,0,0,0,2.0,1,0,1,0.0,0,0,0,5.0,1,0,0,1.8,1,0,1,0.0,0,0,1,0.0,0,0,0,2.7,1,0,0,0,0,0,0,0,2,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,1,0,15.0,2,0,9.0,2,0,2.5,1,0,3.4,1,0,5.5,1,0,3.0,1,0,11.0,2,3,0.0,0,0,10.0,2,0,12.0,2,1,0.0,0,2,0.0,0,7,7,0,0,8,0,0,1,3,5,1,0,0,20,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,1,1,1,1,1,1,1,6,58,1,0,0,0,0,0,0,0,1,840,1088,269,1,2002,2,0,1,0,2,2,2,0,0,0,1,2,1,1,1,13,13,5,4,2,5,1,1,1,1,1,1,4,2,4,2,4,2,1,1,1,2,4,1,1,1,1,1,4,2,2,1.5,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,1,1,1,1,2,ABC,AB,A,2,0,5,10,ABC,AB,A,4,0,15,13,ABC,AB,A,2,0,10,10,AB,AB,B,17,1,0,40,27,1,1,6,6,1,1,1,1,1,2,4,1,2,1,2,1,2,1,1,1,1,1,0,5,0,2,26,0,2,17,10,0,0,8,0,0,5,0,0,,1,0,1,Kue olahan Labu,"Batik, Sandal hotel yg di daur ulang",3,2,1,0,0,0,1.6,3,0,1,0,2,2,1,1,2,1,1,0,8.1,2,2,0.0,0,5,0.0,0,0,4.0,1,0,17.0,2,0,4.3,1,5,0.0,0,4,0.0,0,8,0.0,0,1,0.0,0,0,2.0,1,0,5.2,1,0,4.8,1,4,0.0,0,5,0.0,0,108,0.0,0,1,0.0,0,99,0.0,0,78,0.0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,2,2,0,1,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,2,1,1,76,2,0,0,2,1,0,0,0,0,2,2,2,1,6,2023,1,1,9,1,2,2,1,2,1,1,1,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,2020,2026.0,1,5,3,2,1,1,1,1,1,39,300000,10,1,39,300000,10,1,20,5,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,59,1,5,2008,1,54,1,5,2019,4,3,53,82,1,1,10,2,0,0,0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,r701bk3,TK BINA HARAPAN
3579010001,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3579012006,1,1,1,1,1,2,1,1,1,1,1,1,1,-7.8944133,2,112.5336061,955,2,0,0,0,0,0,0,0,2,1,BC,2,1,2,1,1,4,2,1,0,1,2,0,0,9,0,0,0,0,3384,0,0,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,1,1,2,2,2,2,2,1,1,1,1,1,ABCD,2,1,1,2,7,1,2,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,1,1,1,2,2,2,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,1,2,0,D,1,0,D,2,0,0,,0,0,,2,0,0,,0,0,,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,20,0.0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3,1,1,1,2,2,2,2,1,2,3,3,0,5,0.0,0,0,4,0.0,0,0,1,0.0,0,3,1,0.0,0,0,0,2.0,1,0,1,0.0,0,0,0,5.0,1,0,0,1.8,1,0,1,0.0,0,0,1,0.0,0,0,0,2.7,1,0,0,0,0,0,0,0,2,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,1,0,15.0,2,0,9.0,2,0,2.5,1,0,3.4,1,0,5.5,1,0,3.0,1,0,11.0,2,3,0.0,0,0,10.0,2,0,12.0,2,1,0.0,0,2,0.0,0,7,7,0,0,8,0,0,1,3,5,1,0,0,20,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,1,1,1,1,1,1,1,6,58,1,0,0,0,0,0,0,0,1,840,1088,269,1,2002,2,0,1,0,2,2,2,0,0,0,1,2,1,1,1,13,13,5,4,2,5,1,1,1,1,1,1,4,2,4,2,4,2,1,1,1,2,4,1,1,1,1,1,4,2,2,1.5,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,1,1,1,1,2,ABC,AB,A,2,0,5,10,ABC,AB,A,4,0,15,13,ABC,AB,A,2,0,10,10,AB,AB,B,17,1,0,40,27,1,1,6,6,1,1,1,1,1,2,4,1,2,1,2,1,2,1,1,1,1,1,0,5,0,2,26,0,2,17,10,0,0,8,0,0,5,0,0,,1,0,1,Kue olahan Labu,"Batik, Sandal hotel yg di daur ulang",3,2,1,0,0,0,1.6,3,0,1,0,2,2,1,1,2,1,1,0,8.1,2,2,0.0,0,5,0.0,0,0,4.0,1,0,17.0,2,0,4.3,1,5,0.0,0,4,0.0,0,8,0.0,0,1,0.0,0,0,2.0,1,0,5.2,1,0,4.8,1,4,0.0,0,5,0.0,0,108,0.0,0,1,0.0,0,99,0.0,0,78,0.0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,2,2,0,1,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,2,1,1,76,2,0,0,2,1,0,0,0,0,2,2,2,1,6,2023,1,1,9,1,2,2,1,2,1,1,1,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,2020,2026.0,1,5,3,2,1,1,1,1,1,39,300000,10,1,39,300000,10,1,20,5,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,59,1,5,2008,1,54,1,5,2019,4,3,53,82,1,1,10,2,0,0,0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,r701bk3,TK PGRI 05
3579010001,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3579012006,1,1,1,1,1,2,1,1,1,1,1,1,1,-7.8944133,2,112.5336061,955,2,0,0,0,0,0,0,0,2,1,BC,2,1,2,1,1,4,2,1,0,1,2,0,0,9,0,0,0,0,3384,0,0,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,4,1,1,2,2,2,2,2,1,1,1,1,1,ABCD,2,1,1,2,7,1,2,0,0,0,0,1,1,2,2,2,2,0,0,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,2,2,0,0,2,2,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,2,0,0,1,1,1,2,2,2,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,1,2,0,D,1,0,D,2,0,0,,0,0,,2,0,0,,0,0,,1,1,0,D,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,2,0,0,,0,0,,20,0.0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,3,1,1,1,2,2,2,2,1,2,3,3,0,5,0.0,0,0,4,0.0,0,0,1,0.0,0,3,1,0.0,0,0,0,2.0,1,0,1,0.0,0,0,0,5.0,1,0,0,1.8,1,0,1,0.0,0,0,1,0.0,0,0,0,2.7,1,0,0,0,0,0,0,0,2,3,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7,1,0,15.0,2,0,9.0,2,0,2.5,1,0,3.4,1,0,5.5,1,0,3.0,1,0,11.0,2,3,0.0,0,0,10.0,2,0,12.0,2,1,0.0,0,2,0.0,0,7,7,0,0,8,0,0,1,3,5,1,0,0,20,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1,1,1,1,1,1,1,1,6,58,1,0,0,0,0,0,0,0,1,840,1088,269,1,2002,2,0,1,0,2,2,2,0,0,0,1,2,1,1,1,13,13,5,4,2,5,1,1,1,1,1,1,4,2,4,2,4,2,1,1,1,2,4,1,1,1,1,1,4,2,2,1.5,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,1,1,1,1,2,ABC,AB,A,2,0,5,10,ABC,AB,A,4,0,15,13,ABC,AB,A,2,0,10,10,AB,AB,B,17,1,0,40,27,1,1,6,6,1,1,1,1,1,2,4,1,2,1,2,1,2,1,1,1,1,1,0,5,0,2,26,0,2,17,10,0,0,8,0,0,5,0,0,,1,0,1,Kue olahan Labu,"Batik, Sandal hotel yg di daur ulang",3,2,1,0,0,0,1.6,3,0,1,0,2,2,1,1,2,1,1,0,8.1,2,2,0.0,0,5,0.0,0,0,4.0,1,0,17.0,2,0,4.3,1,5,0.0,0,4,0.0,0,8,0.0,0,1,0.0,0,0,2.0,1,0,5.2,1,0,4.8,1,4,0.0,0,5,0.0,0,108,0.0,0,1,0.0,0,99,0.0,0,78,0.0,0,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,2,2,0,1,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,2,1,1,76,2,0,0,2,1,0,0,0,0,2,2,2,1,6,2023,1,1,9,1,2,2,1,2,1,1,1,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,1,2020,2026.0,1,5,3,2,1,1,1,1,1,39,300000,10,1,39,300000,10,1,20,5,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,59,1,5,2008,1,54,1,5,2019,4,3,53,82,1,1,10,2,0,0,0,35,79,10,1,JAWA TIMUR,BATU,BATU,ORO-ORO OMBO,r701bk3,TK IT RUMAH PELANGI
